Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
takeScreenshot(),,"STEP-02 : Click on three dots of any opty card and select Opportunity detail option

Expected_Result : The user successfully landed on the opty detail page with below option-:
1. Create C1
2. Details
3. Schedule a follow up",,04-04-2024 17:48:00,04-04-2024 17:48:02,1.316s,PASSED
"delay(5, STOP_ON_FAILURE)",,Edit,,04-04-2024 17:48:02,04-04-2024 17:48:07,5.005s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Mark as Lost""), 0)",,,,04-04-2024 17:48:07,04-04-2024 17:48:08,1.057s,PASSED
"bool_LTC = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/LTC RadioButton""), 0)",,,,04-04-2024 17:48:08,04-04-2024 17:48:08,0.242s,PASSED
"bool_NotLTC = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Non LTC RadioButton""), 0)",,,,04-04-2024 17:48:08,04-04-2024 17:48:08,0.238s,PASSED
"bool_ReasonForLoss = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Reason for loss Field""), 0)",,,,04-04-2024 17:48:08,04-04-2024 17:48:09,0.758s,PASSED
"bool_MakeLostTo = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Make lost to field""), 0)",,,,04-04-2024 17:48:09,04-04-2024 17:48:10,0.745s,PASSED
"bool_ModelToLostTo = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/ModelLostTo""), 0)",,,,04-04-2024 17:48:10,04-04-2024 17:48:10,0.747s,PASSED
"bool_Comment = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Comment""), 0)",,,,04-04-2024 17:48:10,04-04-2024 17:48:12,1.101s,PASSED
bool_LTC && bool_NotLTC && bool_ReasonForLoss && bool_MakeLostTo && bool_ModelToLostTo && bool_Comment == true,,,,04-04-2024 17:48:12,04-04-2024 17:48:12,0.001s,PASSED
takeScreenshot(),,"STEP-03 : Click on Edit icon and select Mark as Lost option 

Expected_Result : The user successfully land on the Mark as Lost option detail page with below field-:
1. LTC
2. Non LTC
3. Reason for loss - dropdown
4. Mark to lost to - dropdown
5. Model lost to- dropdown
6. Comment
7. Cancel
8. Mark as Lost",,04-04-2024 17:48:12,04-04-2024 17:48:13,0.913s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/LTC RadioButton""), 0)",,,,04-04-2024 17:48:13,04-04-2024 17:48:13,0.295s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Reason for loss Field""), 0)",,,,04-04-2024 17:48:13,04-04-2024 17:48:14,1.196s,PASSED
"setText(findTestObject(""Lost and Non Lost Functionality/Reason for loss Field""), str_ReasonForLoss, 0)",,,,04-04-2024 17:48:14,04-04-2024 17:48:16,1.842s,PASSED
"tap(findTestObject(""MarkAsLost/ResonForLossTextNew""), 0)",,,,04-04-2024 17:48:16,04-04-2024 17:48:18,1.893s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Make lost to field""), 0)",,,,04-04-2024 17:48:18,04-04-2024 17:48:19,0.873s,PASSED
"setText(findTestObject(""Lost and Non Lost Functionality/Make lost to field""), str_MakeLossTo, 0)",,,,04-04-2024 17:48:19,04-04-2024 17:48:20,1.413s,PASSED
"tap(findTestObject(""MarkAsLost/MakeLostToTextNew""), 0)",,,,04-04-2024 17:48:20,04-04-2024 17:48:21,1.371s,PASSED
hideKeyboard(),,,,04-04-2024 17:48:21,04-04-2024 17:48:23,2.076s,PASSED
"tap(findTestObject(""MarkAsLost/ModelLostToNew""), 0)",,,,04-04-2024 17:48:23,04-04-2024 17:48:24,0.814s,PASSED
"setText(findTestObject(""Home/ModelLostToText""), str_ModelLostTo, 0)",,,,04-04-2024 17:48:24,04-04-2024 17:48:26,1.669s,PASSED
hideKeyboard(),,,,04-04-2024 17:48:26,04-04-2024 17:48:28,2.004s,PASSED
"tap(findTestObject(""MarkAsLost/NewModelLostDropdown""), 0)",,,,04-04-2024 17:48:28,04-04-2024 17:48:29,1.401s,PASSED
"tap(findTestObject(""Home/NewComment""), 0)",,,,04-04-2024 17:48:29,04-04-2024 17:48:30,1.112s,PASSED
"setText(findTestObject(""Home/NewComment""), str_Comment, 0)",,,,04-04-2024 17:48:30,04-04-2024 17:48:32,1.912s,PASSED
hideKeyboard(),,,,04-04-2024 17:48:32,04-04-2024 17:48:34,1.835s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Mark as lost (1)""), 0)",,,,04-04-2024 17:48:34,04-04-2024 17:48:35,0.811s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 10)",,,,04-04-2024 17:48:35,04-04-2024 17:48:45,10.116s,PASSED
if (Bool_Offline == true),,,,04-04-2024 17:48:45,04-04-2024 17:48:45,0.001s,PASSED
"verifyElementExist(findTestObject(""Lost and Non Lost Functionality/LostCasesText""), 60)",,,,04-04-2024 17:48:45,04-04-2024 17:48:45,0.199s,PASSED
takeScreenshot(),,"STEP-04 : Enter all the detail and click on Mark as Lost

Expected_Result : ""This Opty has been marked as lost view in lost cases"" pop up successfully appear",,04-04-2024 17:48:45,04-04-2024 17:48:46,1.144s,PASSED
closeApplication(),,,,04-04-2024 17:48:46,04-04-2024 17:48:48,1.366s,PASSED
,,,,,,,
Test Cases/TC/TC_06 - To verify that user can mark as Non Lost or not,,,,04-04-2024 17:48:48,04-04-2024 17:50:50,2m - 2.133s,PASSED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 17:48:48,04-04-2024 17:49:33,44.099s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 30)",,,,04-04-2024 17:49:33,04-04-2024 17:49:33,0.261s,PASSED
"tap(findTestObject(""Home/Opportunities""), 0)",,,,04-04-2024 17:49:33,04-04-2024 17:49:34,0.849s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/C0""), 0)",,,,04-04-2024 17:49:34,04-04-2024 17:49:36,1.886s,PASSED
"bool_Summary = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/C0 Summary Text""), 0)",,,,04-04-2024 17:49:36,04-04-2024 17:49:38,2.076s,PASSED
"bool_Target = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Target text""), 0)",,,,04-04-2024 17:49:38,04-04-2024 17:49:38,0.352s,PASSED
"bool_MTD = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/MTD text""), 0)",,,,04-04-2024 17:49:38,04-04-2024 17:49:38,0.304s,PASSED
"bool_ThisWeek = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/This Week text""), 0)",,,,04-04-2024 17:49:38,04-04-2024 17:49:39,0.402s,PASSED
"bool_Yesterday = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Yesterday text""), 0)",,,,04-04-2024 17:49:39,04-04-2024 17:49:39,0.398s,PASSED
bool_Yesterday && bool_ThisWeek && bool_MTD && bool_Target && bool_Summary == true,,,,04-04-2024 17:49:39,04-04-2024 17:49:39,0.001s,PASSED
takeScreenshot(),,"STEP-01 : Click on C0

Expected_Result : The user successfully landed on the C0 summary page with below option-:
1. C0 Summary
2. Target
3. MTD
4. This Week
5. Yesterday",,04-04-2024 17:49:39,04-04-2024 17:49:41,1.488s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 10)",,,,04-04-2024 17:49:41,04-04-2024 17:49:51,10.090s,PASSED
if (Bool_Offline == true),,,,04-04-2024 17:49:51,04-04-2024 17:49:51,0.001s,PASSED
"tap(findTestObject(""Additional Info/C0 Three Dots2""), 5)",,,,04-04-2024 17:49:51,04-04-2024 17:49:53,1.906s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""Lost and Non Lost Functionality/Opportunity Details""), 10)",,,,04-04-2024 17:49:53,04-04-2024 17:49:53,0.249s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Opportunity Details""), 0)",,,,04-04-2024 17:49:53,04-04-2024 17:49:53,0.295s,PASSED
"waitForElementPresent(findTestObject(""Lost and Non Lost Functionality/Schedule a follow up""), 5)",,,,04-04-2024 17:49:53,04-04-2024 17:49:55,1.817s,PASSED
"bool_CreateC1 = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/CREATE C1""), 0)",,,,04-04-2024 17:49:55,04-04-2024 17:49:55,0.288s,PASSED
"bool_Details = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/DETAILS""), 0)",,,,04-04-2024 17:49:55,04-04-2024 17:49:55,0.261s,PASSED
bool_Details && bool_CreateC1 == true,,,,04-04-2024 17:49:55,04-04-2024 17:49:55,0.001s,PASSED
takeScreenshot(),,"STEP-02 : Click on three dots of any opty card and select Opportunity detail option

Expected_Result : The user successfully landed on the opty detail page with below option-:
1. Create C1
2. Details
3. Schedule a follow up",,04-04-2024 17:49:55,04-04-2024 17:49:57,1.357s,PASSED
"delay(0, STOP_ON_FAILURE)",,Edit,,04-04-2024 17:49:57,04-04-2024 17:49:57,0.002s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Mark as Lost""), 0)",,,,04-04-2024 17:49:57,04-04-2024 17:50:05,8.124s,PASSED
"bool_LTC = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/LTC RadioButton""), 0)",,,,04-04-2024 17:50:05,04-04-2024 17:50:05,0.244s,PASSED
"bool_NotLTC = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Non LTC RadioButton""), 0)",,,,04-04-2024 17:50:05,04-04-2024 17:50:05,0.250s,PASSED
"bool_ReasonForLoss = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Reason for loss Field""), 0)",,,,04-04-2024 17:50:05,04-04-2024 17:50:06,0.763s,PASSED
"bool_MakeLostTo = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Make lost to field""), 0)",,,,04-04-2024 17:50:06,04-04-2024 17:50:07,0.763s,PASSED
"bool_ModelToLostTo = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Model lost to""), 0)",,,,04-04-2024 17:50:07,04-04-2024 17:50:09,2.447s,PASSED
"bool_Comment = verifyElementExist(findTestObject(""Lost and Non Lost Functionality/Comment""), 0)",,,,04-04-2024 17:50:09,04-04-2024 17:50:10,1.030s,PASSED
bool_LTC && bool_NotLTC && bool_ReasonForLoss && bool_MakeLostTo && bool_ModelToLostTo && bool_Comment == true,,,,04-04-2024 17:50:10,04-04-2024 17:50:10,0.001s,PASSED
takeScreenshot(),,"STEP-03 : Click on Edit icon and select Mark as Lost option 

Expected_Result : The user successfully land on the Mark as Lost option detail page with below field-:
1. LTC
2. Non LTC
3. Reason for loss - dropdown
4. Mark to lost to - dropdown
5. Model lost to- dropdown
6. Comment
7. Cancel
8. Mark as Lost",,04-04-2024 17:50:10,04-04-2024 17:50:11,0.927s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Non LTC RadioButton""), 0)",,,,04-04-2024 17:50:11,04-04-2024 17:50:14,2.904s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Reason for loss Field""), 0)",,,,04-04-2024 17:50:14,04-04-2024 17:50:15,0.789s,PASSED
"setText(findTestObject(""Lost and Non Lost Functionality/Reason for loss Field""), str_NonLTCReasonForLoss, 0)",,,,04-04-2024 17:50:15,04-04-2024 17:50:17,1.745s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/ReasonForLossDD""), 0)",,,,04-04-2024 17:50:17,04-04-2024 17:50:19,2.583s,PASSED
"tap(findTestObject(""Home/NewComment""), 0)",,,,04-04-2024 17:50:19,04-04-2024 17:50:20,1.068s,PASSED
"setText(findTestObject(""Home/NewComment""), str_Comment, 0)",,,,04-04-2024 17:50:20,04-04-2024 17:50:22,1.928s,PASSED
hideKeyboard(),,,,04-04-2024 17:50:22,04-04-2024 17:50:24,1.868s,PASSED
"tap(findTestObject(""Lost and Non Lost Functionality/Mark as lost (1)""), 0)",,,,04-04-2024 17:50:24,04-04-2024 17:50:25,0.317s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 10)",,,,04-04-2024 17:50:25,04-04-2024 17:50:35,10.062s,PASSED
if (Bool_Offline == true),,,,04-04-2024 17:50:35,04-04-2024 17:50:35,0.000s,PASSED
"verifyElementExist(findTestObject(""Lost and Non Lost Functionality/LostCasesText""), 0)",,,,04-04-2024 17:50:35,04-04-2024 17:50:48,13.037s,PASSED
takeScreenshot(),,"STEP-04 : Enter all the detail and click on Mark as Lost

Expected_Result : ""This Opty has been marked as lost view in lost cases"" pop up successfully appear",,04-04-2024 17:50:48,04-04-2024 17:50:49,0.966s,PASSED
closeApplication(),,,,04-04-2024 17:50:49,04-04-2024 17:50:50,1.329s,PASSED
,,,,,,,
Test Cases/TC/TC_07 - To verify that user is able to update the follow up details or not,,,,04-04-2024 17:50:50,04-04-2024 17:52:15,1m - 24.878s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 17:50:51,04-04-2024 17:51:34,43.744s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,04-04-2024 17:51:34,04-04-2024 17:51:35,0.278s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 5)",,,,04-04-2024 17:51:35,04-04-2024 17:51:40,5.067s,PASSED
if (Bool_Offline == true),,,,04-04-2024 17:51:40,04-04-2024 17:51:40,0.001s,PASSED
"tap(findTestObject(""Home/Calendar""), 0)",,,,04-04-2024 17:51:40,04-04-2024 17:51:42,2.283s,PASSED
"bool_UpdateBtn = verifyElementExist(findTestObject(""ScheduleFollowUp/UpdateButton""), 0)",,,,04-04-2024 17:51:42,04-04-2024 17:52:15,32.879s,FAILED
,,,,,,,
Test Cases/TC/TC_08 - To verify that the user is able to add the customer or not,,,,04-04-2024 17:52:15,04-04-2024 17:54:15,2m - 0.166s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 17:52:16,04-04-2024 17:52:50,34.394s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 10)",,,,04-04-2024 17:52:50,04-04-2024 17:53:00,10.086s,PASSED
if (Bool_Offline == true),,,,04-04-2024 17:53:00,04-04-2024 17:53:00,0.000s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,04-04-2024 17:53:00,04-04-2024 17:53:00,0.242s,PASSED
"tap(findTestObject(""TataMotars/PluseButton""), 0)",,,,04-04-2024 17:53:00,04-04-2024 17:53:02,1.609s,PASSED
"bool_Opportunity = verifyElementExist(findTestObject(""TataMotars/Pluse Button/OpportunityButton""), 0)",,,,04-04-2024 17:53:02,04-04-2024 17:53:02,0.217s,PASSED
"bool_Account = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Account""), 0)",,,,04-04-2024 17:53:02,04-04-2024 17:53:02,0.212s,PASSED
"bool_Customer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Customer""), 0)",,,,04-04-2024 17:53:02,04-04-2024 17:53:03,0.208s,PASSED
"bool_Influencer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Influencer""), 0)",,,,04-04-2024 17:53:03,04-04-2024 17:53:03,0.206s,PASSED
"bool_FollowUp = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Follow Up""), 0)",,,,04-04-2024 17:53:03,04-04-2024 17:53:03,0.206s,PASSED
bool_Opportunity && bool_Account && bool_Customer && bool_Influencer && bool_FollowUp == false,,,,04-04-2024 17:53:03,04-04-2024 17:53:03,0.001s,PASSED
takeScreenshot(),,"STEP-01 : Click on + icon

Expected_Result : The pop up should appear and below 4 option should be listed
1. Opportunity
2. Customer
3. Account
4. Influencer",,04-04-2024 17:53:03,04-04-2024 17:53:04,1.198s,PASSED
"tap(findTestObject(""TataMotars/Pluse Button/Customer""), 3)",,,,04-04-2024 17:53:04,04-04-2024 17:53:05,1.006s,PASSED
"bool_PrimaryDetails = verifyElementExist(findTestObject(""Primery Details/Primary Details""), 10)",,,,04-04-2024 17:53:05,04-04-2024 17:53:06,0.236s,PASSED
bool_PrimaryDetails == true,,,,04-04-2024 17:53:06,04-04-2024 17:53:06,0.001s,PASSED
takeScreenshot(),,"STEP-02 : Click on Customer
Expected_Result : The user successfully landed on the add customer pirmary detail screen which contains the below options-:
1. First Name - text box
2. Last Name - text box
3. Mobile Number - text box
4. Customer Type- Dropdown
5. Influence- Checkbox
6. Back  - CTA
7. Next - CTA
8. Add More Information",,04-04-2024 17:53:06,04-04-2024 17:53:07,1.241s,PASSED
"tap(findTestObject(""Primery Details/FirstName""), 0)",,,,04-04-2024 17:53:07,04-04-2024 17:53:08,0.859s,PASSED
"setText(findTestObject(""Primery Details/FirstName""), str_FirstName, 0)",,,,04-04-2024 17:53:08,04-04-2024 17:53:09,1.754s,PASSED
hideKeyboard(),,,,04-04-2024 17:53:09,04-04-2024 17:53:11,1.919s,PASSED
"tap(findTestObject(""Primery Details/LastName""), 0)",,,,04-04-2024 17:53:11,04-04-2024 17:53:12,0.832s,PASSED
"setText(findTestObject(""Primery Details/LastName""), str_LastName, 0)",,,,04-04-2024 17:53:12,04-04-2024 17:53:14,1.705s,PASSED
hideKeyboard(),,,,04-04-2024 17:53:14,04-04-2024 17:53:16,2.032s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 5)",,,,04-04-2024 17:53:16,04-04-2024 17:53:21,5.120s,PASSED
if (Bool_Offline == true),,,,04-04-2024 17:53:21,04-04-2024 17:53:21,0.001s,PASSED
"tap(findTestObject(""Primery Details/MobileNumber""), 0)",,,,04-04-2024 17:53:21,04-04-2024 17:53:22,0.790s,PASSED
"setText(findTestObject(""Primery Details/MobileNumber""), str_MobileNumber, 0)",,,,04-04-2024 17:53:22,04-04-2024 17:53:23,1.654s,PASSED
hideKeyboard(),,,,04-04-2024 17:53:23,04-04-2024 17:53:27,3.643s,PASSED
"tap(findTestObject(""Create New Opportunity/Customer Type""), 0)",,,,04-04-2024 17:53:27,04-04-2024 17:53:28,0.811s,PASSED
"sendKeys(findTestObject(""Create New Opportunity/Type_CustomerType""), str_CustomerType, STOP_ON_FAILURE)",,,,04-04-2024 17:53:28,04-04-2024 17:53:29,1.596s,PASSED
hideKeyboard(),,,,04-04-2024 17:53:29,04-04-2024 17:53:31,1.989s,PASSED
"tap(findTestObject(""Primery Details/Searched CustomerType""), 0)",,,,04-04-2024 17:53:31,04-04-2024 17:53:32,0.846s,PASSED
"tap(findTestObject(""Primery Details/Address Details/NextButton""), 0)",,,,04-04-2024 17:53:32,04-04-2024 17:53:33,0.859s,PASSED
"bool_Pincode = verifyElementExist(findTestObject(""Primery Details/Address Details/Pincode""), 10)",,,,04-04-2024 17:53:33,04-04-2024 17:53:34,0.760s,PASSED
bool_Pincode == true,,,,04-04-2024 17:53:34,04-04-2024 17:53:34,0.000s,PASSED
takeScreenshot(),,"STEP-03 : The user successfully land on the Business Address page
Expected_Result : The user successfully land on the Business Address page",,04-04-2024 17:53:34,04-04-2024 17:53:35,1.087s,PASSED
"tap(findTestObject(""Primery Details/Address Details/Pincode""), 0, STOP_ON_FAILURE)",,,,04-04-2024 17:53:35,04-04-2024 17:53:36,0.766s,PASSED
"setText(findTestObject(""Primery Details/Address Details/Pincode""), str_Pincode, 0)",,,,04-04-2024 17:53:36,04-04-2024 17:53:37,1.692s,PASSED
hideKeyboard(),,,,04-04-2024 17:53:37,04-04-2024 17:53:39,1.998s,PASSED
"Bool_Pin = waitForElementPresent(findTestObject(""Add Account/Searched PinCode""), 2)",,,,04-04-2024 17:53:39,04-04-2024 17:53:42,2.065s,PASSED
if (Bool_Pin == true),,,,04-04-2024 17:53:42,04-04-2024 17:53:42,0.001s,PASSED
"tap(findTestObject(""NewObject/DropDownDistrict""), 0, STOP_ON_FAILURE)",,,,04-04-2024 17:53:42,04-04-2024 17:53:43,1.282s,PASSED
"tap(findTestObject(""NewObject/DropDownSearchedDistrict""), 0, STOP_ON_FAILURE)",,,,04-04-2024 17:53:43,04-04-2024 17:54:15,32.219s,FAILED
,,,,,,,
Test Cases/TC/TC_09 - To verify that user is able to add the account or not,,,,04-04-2024 17:54:15,04-04-2024 17:55:58,1m - 43.228s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 17:54:16,04-04-2024 17:54:50,34.428s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,04-04-2024 17:54:50,04-04-2024 17:54:51,0.262s,PASSED
"tap(findTestObject(""TataMotars/PluseButton""), 0)",,"
",,04-04-2024 17:54:51,04-04-2024 17:54:52,1.653s,PASSED
"bool_Opportunity = verifyElementExist(findTestObject(""TataMotars/Pluse Button/OpportunityButton""), 0)",,,,04-04-2024 17:54:52,04-04-2024 17:54:53,0.239s,PASSED
"bool_Account = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Account""), 0)",,,,04-04-2024 17:54:53,04-04-2024 17:54:53,0.293s,PASSED
"bool_Customer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Customer""), 0)",,,,04-04-2024 17:54:53,04-04-2024 17:54:53,0.222s,PASSED
"bool_Influencer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Influencer""), 0)",,,,04-04-2024 17:54:53,04-04-2024 17:54:53,0.219s,PASSED
"bool_FollowUp = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Follow Up""), 0)",,,,04-04-2024 17:54:53,04-04-2024 17:54:54,0.217s,PASSED
bool_Opportunity && bool_Account && bool_Customer && bool_Influencer && bool_FollowUp == false,,,,04-04-2024 17:54:54,04-04-2024 17:54:54,0.001s,PASSED
takeScreenshot(),,"STEP-01 : Click on + icon

Expected_Result : The pop up should appear and below 4 option should be listed
1. Opportunity
2. Customer
3. Account
4. Influencer",,04-04-2024 17:54:54,04-04-2024 17:54:55,1.210s,PASSED
"tap(findTestObject(""TataMotars/Pluse Button/Account""), 3)",,,,04-04-2024 17:54:55,04-04-2024 17:54:56,1.100s,PASSED
"bool_AccountInfo = verifyElementExist(findTestObject(""C1 Functionality/Account Information""), 30)",,,,04-04-2024 17:54:56,04-04-2024 17:54:56,0.257s,PASSED
"bool_AccountName = verifyElementExist(findTestObject(""Add Account/Account Name""), 30)",,,,04-04-2024 17:54:56,04-04-2024 17:54:57,0.796s,PASSED
"bool_MainPhoneNumber = verifyElementExist(findTestObject(""Add Account/Main Phone Number""), 30)",,,,04-04-2024 17:54:57,04-04-2024 17:54:58,0.778s,PASSED
bool_AccountInfo && bool_AccountName && bool_MainPhoneNumber == true,,,,04-04-2024 17:54:58,04-04-2024 17:54:58,0.001s,PASSED
takeScreenshot(),,"STEP-02 : Click on Account

Expected_Result : The user successfully landed on the Account Information screen with the below options-:
1. Account Type
2. Account Name
3. Main Phone Number
4. PAN Numer
5. Back 
6. Next",,04-04-2024 17:54:58,04-04-2024 17:54:59,1.355s,PASSED
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 5)",,,,04-04-2024 17:54:59,04-04-2024 17:55:04,5.122s,PASSED
if (Bool_Offline == true),,,,04-04-2024 17:55:04,04-04-2024 17:55:04,0.001s,PASSED
"tap(findTestObject(""Add Account/Individual RadioButton""), 0)",,,,04-04-2024 17:55:04,04-04-2024 17:55:05,0.843s,PASSED
minRange = 1,,,,04-04-2024 17:55:05,04-04-2024 17:55:05,0.000s,PASSED
maxRange = 1000,,,,04-04-2024 17:55:05,04-04-2024 17:55:05,0.000s,PASSED
"randomInt = current().nextInt(minRange, maxRange + 1)",,,,04-04-2024 17:55:05,04-04-2024 17:55:05,0.002s,PASSED
Result = $str_AccountName $randomInt,,,,04-04-2024 17:55:05,04-04-2024 17:55:05,0.001s,PASSED
"tap(findTestObject(""Add Account/Account Name""), 0)",,,,04-04-2024 17:55:05,04-04-2024 17:55:06,0.860s,PASSED
"setText(findTestObject(""Add Account/Account Name""), Result, 0)",,,,04-04-2024 17:55:06,04-04-2024 17:55:08,1.782s,PASSED
hideKeyboard(),,,,04-04-2024 17:55:08,04-04-2024 17:55:10,1.970s,PASSED
"tap(findTestObject(""Add Account/Main Phone Number""), 0)",,,,04-04-2024 17:55:10,04-04-2024 17:55:10,0.846s,PASSED
"setText(findTestObject(""Add Account/Main Phone Number""), str_MainMobileNo, 0)",,,,04-04-2024 17:55:10,04-04-2024 17:55:13,2.482s,PASSED
hideKeyboard(),,,,04-04-2024 17:55:13,04-04-2024 17:55:17,3.689s,PASSED
"tap(findTestObject(""Primery Details/Address Details/NextButton""), 0)",,,,04-04-2024 17:55:17,04-04-2024 17:55:17,0.875s,PASSED
"bool_Pincode = verifyElementExist(findTestObject(""Primery Details/Address Details/Pincode""), 30)",,,,04-04-2024 17:55:17,04-04-2024 17:55:19,1.033s,PASSED
takeScreenshot(),,"STEP-03 : Enter details and click on Next

Expected_Result : The user successfully land on the Business Address page",,04-04-2024 17:55:19,04-04-2024 17:55:20,1.061s,PASSED
"tap(findTestObject(""Primery Details/Address Details/Pincode""), 0)",,,,04-04-2024 17:55:20,04-04-2024 17:55:20,0.805s,PASSED
"setText(findTestObject(""Primery Details/Address Details/Pincode""), str_Pincode, 0)",,,,04-04-2024 17:55:20,04-04-2024 17:55:22,1.763s,PASSED
hideKeyboard(),,,,04-04-2024 17:55:22,04-04-2024 17:55:24,1.903s,PASSED
"Bool_Pin = waitForElementPresent(findTestObject(""NewObject/Searched PinCodeTC3""), 2)",,,,04-04-2024 17:55:24,04-04-2024 17:55:26,2.156s,PASSED
if (Bool_Pin == true),,,,04-04-2024 17:55:26,04-04-2024 17:55:26,0.001s,PASSED
"tap(findTestObject(""NewObject/DropDownDistrict""), 0, STOP_ON_FAILURE)",,,,04-04-2024 17:55:26,04-04-2024 17:55:58,32.043s,FAILED
,,,,,,,
Test Cases/TC/TC_10 - To verify that the user can add the user as influencer or not,,,,04-04-2024 17:55:58,04-04-2024 17:57:50,1m - 51.734s,FAILED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\sushil.gaikwad\git\EguruSmart1\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,04-04-2024 17:55:59,04-04-2024 17:56:34,34.958s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,04-04-2024 17:56:34,04-04-2024 17:56:34,0.304s,PASSED
"tap(findTestObject(""TataMotars/PluseButton""), 0)",,,,04-04-2024 17:56:34,04-04-2024 17:56:36,1.610s,PASSED
"bool_Opportunity = verifyElementExist(findTestObject(""TataMotars/Pluse Button/OpportunityButton""), 0)",,,,04-04-2024 17:56:36,04-04-2024 17:56:36,0.233s,PASSED
