Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Bool_Offline = waitForElementPresent(findTestObject(""LockScreen/NewPin/Offline Master Sync""), 5)",,,,2024-03-26 12:57:40,2024-03-26 12:57:46,5.079s,PASSED
if (Bool_Offline == true),,,,2024-03-26 12:57:46,2024-03-26 12:57:46,0.000s,PASSED
"tap(findTestObject(""Add Account/Individual RadioButton""), 0)",,,,2024-03-26 12:57:46,2024-03-26 12:57:46,0.804s,PASSED
minRange = 1,,,,2024-03-26 12:57:46,2024-03-26 12:57:46,0.000s,PASSED
maxRange = 1000,,,,2024-03-26 12:57:46,2024-03-26 12:57:46,0.000s,PASSED
"randomInt = current().nextInt(minRange, maxRange + 1)",,,,2024-03-26 12:57:46,2024-03-26 12:57:46,0.001s,PASSED
Result = $str_AccountName $randomInt,,,,2024-03-26 12:57:46,2024-03-26 12:57:46,0.000s,PASSED
"tap(findTestObject(""Add Account/Account Name""), 0)",,,,2024-03-26 12:57:46,2024-03-26 12:57:47,0.726s,PASSED
"setText(findTestObject(""Add Account/Account Name""), Result, 0)",,,,2024-03-26 12:57:47,2024-03-26 12:57:49,1.588s,PASSED
hideKeyboard(),,,,2024-03-26 12:57:49,2024-03-26 12:57:50,1.658s,PASSED
"tap(findTestObject(""Add Account/Main Phone Number""), 0)",,,,2024-03-26 12:57:50,2024-03-26 12:57:51,0.733s,PASSED
"setText(findTestObject(""Add Account/Main Phone Number""), str_MainMobileNo, 0)",,,,2024-03-26 12:57:51,2024-03-26 12:57:53,1.546s,PASSED
hideKeyboard(),,,,2024-03-26 12:57:53,2024-03-26 12:57:56,3.445s,PASSED
"tap(findTestObject(""Primery Details/Address Details/NextButton""), 0)",,,,2024-03-26 12:57:56,2024-03-26 12:57:57,0.851s,PASSED
"bool_Pincode = verifyElementExist(findTestObject(""Primery Details/Address Details/Pincode""), 30)",,,,2024-03-26 12:57:57,2024-03-26 12:57:58,0.642s,PASSED
takeScreenshot(),,"STEP-03 : Enter details and click on Next

Expected_Result : The user successfully land on the Business Address page",,2024-03-26 12:57:58,2024-03-26 12:57:58,0.875s,PASSED
"tap(findTestObject(""Primery Details/Address Details/Pincode""), 0)",,,,2024-03-26 12:57:58,2024-03-26 12:57:59,0.952s,PASSED
"setText(findTestObject(""Primery Details/Address Details/Pincode""), str_Pincode, 0)",,,,2024-03-26 12:57:59,2024-03-26 12:58:01,1.560s,PASSED
hideKeyboard(),,,,2024-03-26 12:58:01,2024-03-26 12:58:03,1.701s,PASSED
"Bool_Pin = waitForElementPresent(findTestObject(""NewObject/Searched PinCodeTC3""), 2)",,,,2024-03-26 12:58:03,2024-03-26 12:58:03,0.233s,PASSED
if (Bool_Pin == true),,,,2024-03-26 12:58:03,2024-03-26 12:58:04,0.827s,PASSED
"tap(findTestObject(""NewObject/DropDownDistrict""), 0, STOP_ON_FAILURE)",,,,2024-03-26 12:58:04,2024-03-26 12:58:05,1.361s,PASSED
"tap(findTestObject(""NewObject/DropDownSearchedDistrict""), 0, STOP_ON_FAILURE)",,,,2024-03-26 12:58:05,2024-03-26 12:58:06,1.253s,PASSED
"tap(findTestObject(""NewObject/DropDownTaluka""), 0, STOP_ON_FAILURE)",,,,2024-03-26 12:58:06,2024-03-26 12:58:08,1.554s,PASSED
"tap(findTestObject(""NewObject/DroDownSearchedTaluka""), 0, STOP_ON_FAILURE)",,,,2024-03-26 12:58:08,2024-03-26 12:58:09,1.262s,PASSED
"tap(findTestObject(""Primery Details/Address Details/NextButton""), 0)",,,,2024-03-26 12:58:09,2024-03-26 12:58:12,2.866s,PASSED
"verifyElementExist(findTestObject(""Menu/Opportunities""), 30)",,,,2024-03-26 12:58:12,2024-03-26 12:58:19,7.230s,PASSED
takeScreenshot(),,"STEP-04 : Enter details on the business address and click on Next

Expected_Result : Account Created successfully popup appears",,2024-03-26 12:58:19,2024-03-26 12:58:20,0.967s,PASSED
,,,,,,,
Test Cases/TC/TC_04 -Add Influencer,,,,2024-03-26 12:58:20,2024-03-26 12:59:49,1m - 28.937s,PASSED
"callTestCase(findTestCase(""CommenWorkflows/Login""), [""Str_URL"":""C:\Users\A\Katalon Studio\tatamotarsdemo\Application\app-release (4).apk"", ""Str_Username"":""DUSER145"", ""Str_Password"":""Soct#2023"", ... ], STOP_ON_FAILURE)",,,,2024-03-26 12:58:21,2024-03-26 12:58:59,38.825s,PASSED
"verifyElementExist(findTestObject(""TataMotars/HomeButton""), 10)",,,,2024-03-26 12:58:59,2024-03-26 12:59:00,0.847s,PASSED
"tap(findTestObject(""TataMotars/PluseButton""), 0)",,,,2024-03-26 12:59:00,2024-03-26 12:59:02,1.485s,PASSED
"bool_Opportunity = verifyElementExist(findTestObject(""TataMotars/Pluse Button/OpportunityButton""), 0)",,,,2024-03-26 12:59:02,2024-03-26 12:59:02,0.211s,PASSED
"bool_Account = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Account""), 0)",,,,2024-03-26 12:59:02,2024-03-26 12:59:02,0.198s,PASSED
"bool_Customer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Customer""), 0)",,,,2024-03-26 12:59:02,2024-03-26 12:59:02,0.188s,PASSED
"bool_Influencer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Influencer""), 0)",,,,2024-03-26 12:59:02,2024-03-26 12:59:03,0.185s,PASSED
"bool_FollowUp = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Follow Up""), 0)",,,,2024-03-26 12:59:03,2024-03-26 12:59:03,0.185s,PASSED
bool_Opportunity && bool_Account && bool_Customer && bool_Influencer && bool_FollowUp == false,,,,2024-03-26 12:59:03,2024-03-26 12:59:03,0.001s,PASSED
takeScreenshot(),,"STEP-01 : Click on + icon

Expected_Result : The pop up should appear and below 4 option should be listed
1. Opportunity
2. Customer
3. Account
4. Influencer",,2024-03-26 12:59:03,2024-03-26 12:59:04,0.868s,PASSED
"tap(findTestObject(""TataMotars/Pluse Button/Influencer""), 3)",,,,2024-03-26 12:59:04,2024-03-26 12:59:05,0.987s,PASSED
"bool_PrimaryDetails = verifyElementExist(findTestObject(""Primery Details/Primary Details""), 10)",,,,2024-03-26 12:59:05,2024-03-26 12:59:05,0.225s,PASSED
bool_PrimaryDetails == true,,,,2024-03-26 12:59:05,2024-03-26 12:59:05,0.000s,PASSED
takeScreenshot(),,"STEP-02 : Click on Influencer

Expected_Result : TThe user successfully landed on the add Influencer  primary detail screen which contains the below options-:
1. First Name - text box
2. Last Name - text box
3. Mobile Number - text box
4. Influencer Type- Dropdown
5. Customer- checkbox
6. Back  - CTA
7. Next - CTA
8. Add More Information",,2024-03-26 12:59:05,2024-03-26 12:59:06,0.866s,PASSED
"tap(findTestObject(""Primery Details/FirstName""), 0)",,,,2024-03-26 12:59:06,2024-03-26 12:59:07,0.789s,PASSED
"setText(findTestObject(""Primery Details/FirstName""), str_FirstName, 0)",,,,2024-03-26 12:59:07,2024-03-26 12:59:08,1.564s,PASSED
hideKeyboard(),,,,2024-03-26 12:59:08,2024-03-26 12:59:10,1.605s,PASSED
"tap(findTestObject(""Primery Details/LastName""), 0)",,,,2024-03-26 12:59:10,2024-03-26 12:59:10,0.746s,PASSED
"setText(findTestObject(""Primery Details/LastName""), str_LastName, 0)",,,,2024-03-26 12:59:10,2024-03-26 12:59:12,1.515s,PASSED
hideKeyboard(),,,,2024-03-26 12:59:12,2024-03-26 12:59:14,1.729s,PASSED
"tap(findTestObject(""Primery Details/MobileNumber""), 0)",,,,2024-03-26 12:59:14,2024-03-26 12:59:14,0.722s,PASSED
"setText(findTestObject(""Primery Details/MobileNumber""), str_MobileNumber, 0)",,,,2024-03-26 12:59:14,2024-03-26 12:59:16,1.493s,PASSED
hideKeyboard(),,,,2024-03-26 12:59:16,2024-03-26 12:59:19,3.352s,PASSED
takeScreenshot(),,,,2024-03-26 12:59:19,2024-03-26 12:59:20,0.915s,PASSED
"Bool_BackButton = waitForElementPresent(findTestObject(""Create Customer/Back Button""), 0)",,,,2024-03-26 12:59:20,2024-03-26 12:59:20,0.218s,PASSED
"Bool_NextButton = waitForElementPresent(findTestObject(""Vehicle information/NextButton""), 0)",,,,2024-03-26 12:59:20,2024-03-26 12:59:21,0.251s,PASSED
Bool_BackButton && Bool_NextButton == true,,,,2024-03-26 12:59:21,2024-03-26 12:59:21,0.001s,PASSED
takeScreenshot(),,"STEP-03 : Enter all the details in the respective field

Expected_Result : The respective additional influencer fields are successfully shown and are-:
1. PAN Card Number- Text box
2. Email Id- Text Box
3. Back- CTA
4. Next- CTA",,2024-03-26 12:59:21,2024-03-26 12:59:22,0.898s,PASSED
"tap(findTestObject(""Primery Details/Enter InfluencerType""), 0)",,,,2024-03-26 12:59:22,2024-03-26 12:59:22,0.689s,PASSED
"sendKeys(findTestObject(""Create Customer/Influencer Type""), str_InfluencerType, STOP_ON_FAILURE)",,,,2024-03-26 12:59:22,2024-03-26 12:59:24,1.518s,PASSED
hideKeyboard(),,,,2024-03-26 12:59:24,2024-03-26 12:59:25,1.719s,PASSED
takeScreenshot(),,,,2024-03-26 12:59:25,2024-03-26 12:59:26,0.905s,PASSED
"tap(findTestObject(""Primery Details/Address Details/NextButton""), 0)",,,,2024-03-26 12:59:26,2024-03-26 12:59:27,0.879s,PASSED
"bool_Pincode = verifyElementExist(findTestObject(""Primery Details/Address Details/Pincode""), 10)",,,,2024-03-26 12:59:27,2024-03-26 12:59:28,0.894s,PASSED
bool_Pincode == true,,,,2024-03-26 12:59:28,2024-03-26 12:59:28,0.000s,PASSED
takeScreenshot(),,"STEP-04 : Click on Next

Expected_Result : The user successfully land on the Address detail field",,2024-03-26 12:59:28,2024-03-26 12:59:29,0.910s,PASSED
"tap(findTestObject(""Primery Details/Address Details/Pincode""), 0, STOP_ON_FAILURE)",,,,2024-03-26 12:59:29,2024-03-26 12:59:30,0.695s,PASSED
"setText(findTestObject(""Primery Details/Address Details/Pincode""), str_Pincode, 0)",,,,2024-03-26 12:59:30,2024-03-26 12:59:31,1.500s,PASSED
"Bool_PinCode = waitForElementPresent(findTestObject(""Address details/ClickPincodeNo""), 5)",,,,2024-03-26 12:59:31,2024-03-26 12:59:32,0.628s,PASSED
if (Bool_PinCode == true),,,,2024-03-26 12:59:32,2024-03-26 12:59:33,0.773s,PASSED
hideKeyboard(),,,,2024-03-26 12:59:33,2024-03-26 12:59:34,1.724s,PASSED
"tap(findTestObject(""NewObject/DropDownDistrict""), 0, STOP_ON_FAILURE)",,,,2024-03-26 12:59:34,2024-03-26 12:59:36,1.349s,PASSED
"tap(findTestObject(""NewObject/DropDownSearchedDistrict""), 0, STOP_ON_FAILURE)",,,,2024-03-26 12:59:36,2024-03-26 12:59:36,0.705s,PASSED
"tap(findTestObject(""NewObject/DropDownTaluka""), 0, STOP_ON_FAILURE)",,,,2024-03-26 12:59:36,2024-03-26 12:59:38,1.628s,PASSED
"tap(findTestObject(""NewObject/DroDownSearchedTaluka""), 0, STOP_ON_FAILURE)",,,,2024-03-26 12:59:38,2024-03-26 12:59:39,0.759s,PASSED
"tap(findTestObject(""Primery Details/Address Details/NextButton""), 0)",,,,2024-03-26 12:59:39,2024-03-26 12:59:40,0.731s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2024-03-26 12:59:40,2024-03-26 12:59:45,5.007s,PASSED
"bool_CustomerAddedSuccessfully = verifyElementExist(findTestObject(""NewObject/Influencer added successfully""), 10)",,,,2024-03-26 12:59:45,2024-03-26 12:59:46,1.298s,PASSED
bool_CustomerAddedSuccessfully == true,,,,2024-03-26 12:59:46,2024-03-26 12:59:46,0.000s,PASSED
"Bool_CustomerType = waitForElementPresent(findTestObject(""Create Customer/Influencer Type""), 2)",,,,2024-03-26 12:59:46,2024-03-26 12:59:48,2.367s,PASSED
takeScreenshot(),,"STEP-05 : Enter all the details and Click on Next

Expected_Result : The customer added successfully popup successfully appears with 2 CTA that is-
1. Schedule Visit
2. Skip for Now",,2024-03-26 12:59:48,2024-03-26 12:59:49,0.941s,PASSED
